date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:55:45	718/718	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:46	718/718	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:47	718/718	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:48	718/718	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:49	459/459	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:50	1499/1499	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:51	1499/1499	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:52	1499/1499	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:53	1499/1499	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:54	1499/1499	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:55	1499/1499	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:56	1499/1499	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:57	838/838	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:58	6553/6553	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/black_s1_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/black_s1_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:55:59	6022/6022	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/black_s3_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/black_s3_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:00	6357/6357	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/blue_s1_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/blue_s1_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:01	5806/5806	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/blue_s3_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/blue_s3_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:02	6361/6361	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/green_s1_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/green_s1_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:03	5781/5781	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/green_s3_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/green_s3_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:04	6361/6361	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/orange_s1_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/orange_s1_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:05	5707/5707	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/orange_s3_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/orange_s3_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:06	6329/6329	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/purple_s1_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/purple_s1_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:07	5798/5798	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/purple_s3_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/purple_s3_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:08	6328/6328	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/red_s1_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/red_s1_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:09	5652/5652	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/red_s3_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/red_s3_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:10	6389/6389	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/teal_s1_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/teal_s1_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:11	5786/5786	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/teal_s3_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/teal_s3_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:12	7581/7581	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/white_s1_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/white_s1_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:13	6497/6497	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/white_s3_f.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/white_s3_f.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:14	2179/2179	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrows.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrows.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:15	980/980	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:16	1034/1034	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:17	1034/1034	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:18	1035/1035	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:19	1029/1029	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:20	1021/1021	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:21	1034/1034	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:22	1636/1636	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/cta_arrow_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:23	305/305	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:24	304/304	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:25	252/252	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:27	254/254	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:28	305/305	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:28	304/304	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:29	252/252	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:30	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2029%20Aug%202021%2013:56:30%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:30	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2029%20Aug%202021%2013:56:30%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:31	255/255	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:31	305/305	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:32	304/304	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:33	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2029%20Aug%202021%2013:56:33%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:33	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2029%20Aug%202021%2013:56:33%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:33	252/252	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:34	255/255	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:35	305/305	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:36	304/304	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:37	252/252	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:38	254/254	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:39	305/305	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:40	304/304	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:41	252/252	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:42	255/255	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
